#wavelength direct		
 610	    1.403031
 611	    1.400208
 612	    1.393621
 613	    1.385152
 614	    1.382329
 615	    1.381388
 616	    1.383270
 617	    1.380972
 618	    1.384211
 619	    1.386093
 620	    1.383270
 621	    1.379506
 622	    1.378565
 623	    1.375742
 624	    1.366332
 625	    1.367273
 626	    1.358804
 627	    1.355538
 628	    1.354099
 629	    1.354099
 630	    1.354596
 631	    1.352217
 632	    1.355040
 633	    1.355981
 634	    1.357863
 635	    1.359745
 636	    1.365391
 637	    1.359745
 638	    1.359745
 639	    1.361190
 640	    1.357863
 641	    1.354099
 642	    1.351770
 643	    1.346118
 644	    1.342350
 645	    1.342350
 646	    1.341408
 647	    1.331988
 648	    1.328220
 649	    1.324452
 650	    1.324915
 651	    1.316916
 652	    1.306554
 653	    1.296625
 654	    1.283423
 655	    1.272107
 656	    1.267392
 657	    1.271164
 658	    1.283423
 659	    1.298944
 660	    1.313599
 661	    1.325376
 662	    1.333402
 663	    1.333402
 664	    1.333402
 665	    1.335288
 666	    1.337174
 667	    1.331516
 668	    1.329630
 669	    1.326320
 670	    1.326320
 671	    1.323972
 672	    1.315485
 673	    1.318314
 674	    1.315485
 675	    1.314542
 676	    1.314992
 677	    1.314992
 678	    1.308438
 679	    1.303285
 680	    1.301403
 681	    1.291993
 682	    1.279236
 683	    1.262822
 684	    1.239297
 685	    1.214238
 686	    1.186920
 687	    1.167138
 688	    1.159602
 689	    1.162719
 690	    1.168377
 691	    1.178750
 692	    1.192895
 693	    1.203268
 694	    1.211755
 695	    1.215527
 696	    1.220242
 697	    1.214584
 698	    1.217413
 699	    1.211152
 700	    1.213040
 701	    1.210208
 702	    1.207376
 703	    1.212435
 704	    1.213380
 705	    1.220340
 706	    1.222232
 707	    1.218448
 708	    1.222577
 709	    1.219736
 710	    1.217232
 711	    1.211544
 712	    1.199220
 713	    1.187500
 714	    1.171350
 715	    1.144750
 716	    1.112670
 717	    1.082424
 718	    1.056877
 719	    1.045441
 720	    1.041629
 721	    1.044488
 722	    1.049253
 723	    1.051159
 724	    1.048300
 725	    1.049253
 726	    1.042440
 727	    1.048152
 728	    1.048446
 729	    1.053216
 730	    1.062915
 731	    1.078195
 732	    1.092520
 733	    1.105890
 734	    1.118305
 735	    1.124990
 736	    1.131444
 737	    1.127399
 738	    1.126216
 739	    1.121000
 740	    1.122432
 741	    1.122195
 742	    1.121248
 743	    1.130016
 744	    1.133350
 745	    1.135976
 746	    1.140744
 747	    1.145512
 748	    1.146196
 749	    1.147080
 750	    1.151606
 751	    1.153005
 752	    1.147167
 753	    1.146398
 754	    1.135684
 755	    1.120275
 756	    1.074322
 757	    1.013934
 758	    0.932037
 759	    0.843980
 760	    0.763312
 761	    0.706547
 762	    0.682636
 763	    0.696632
 764	    0.740470
 765	    0.807440
 766	    0.876355
 767	    0.939632
 768	    0.994356
 769	    1.034208
 770	    1.061424
 771	    1.077111
 772	    1.084752
 773	    1.087668
 774	    1.085868
 775	    1.087370
 776	    1.077384
 777	    1.077384
 778	    1.077384
 779	    1.076416
 780	    1.078352
 781	    1.072544
 782	    1.070608
 783	    1.070608
 784	    1.064800
 785	    1.063962
 786	    1.056210
 787	    1.053303
 788	    1.042644
 789	    1.036830
 790	    1.031016
 791	    1.027140
 792	    1.020357
 793	    1.016481
 794	    1.015512
 795	    1.016481
 796	    1.013574
 797	    1.017450
 798	    1.013574
 799	    1.012680
 800	    1.013650
 801	    1.009770
 802	    1.003884
 803	    1.001946
 804	    0.999039
 805	    0.998070
 806	    0.996132
 807	    0.992256
 808	    0.987411
 809	    0.977760
 810	    0.967769
 811	    0.953219
 812	    0.932849
 813	    0.909763
 814	    0.886038
 815	    0.863316
 816	    0.849528
 817	    0.841372
